Event,Ardn_time_ms,ADC,SiPM_mV,Deadtime_ms,Temp_C
770,376675,286,49.78,4012,23.15
771,377928,96,21.67,4017,23.15
772,378306,101,22.08,4022,23.58
773,380316,173,29.64,4027,23.37
774,380937,103,22.23,4032,23.58
775,380973,261,45.09,4037,23.37
776,382319,73,19.32,4043,23.58
777,382437,61,17.60,4048,23.58
778,382959,298,52.37,4054,23.69
779,383037,89,21.05,4059,23.48
780,383477,96,21.67,4064,23.58
781,383860,77,19.81,4069,23.15
782,384667,284,49.41,4074,23.69
783,384696,56,16.76,4079,23.37
784,385302,56,16.76,4085,23.48
785,385744,73,19.32,4090,23.15
786,385864,70,18.93,4095,23.37
787,386169,286,49.78,4101,23.37
788,386878,287,50.23,4106,23.48
789,387309,409,91.12,4111,23.15
790,387834,79,20.03,4116,23.37
791,387928,166,28.62,4121,23.58
792,388932,57,16.93,4126,23.37
793,389008,185,31.51,4131,23.15
794,389572,124,23.92,4136,23.15
795,389613,127,24.18,4142,23.15
796,389665,92,21.32,4147,23.80
797,389949,143,25.74,4152,23.48
798,390697,184,31.36,4157,23.15
799,391095,323,58.48,4162,23.48
800,391530,50,15.67,4167,23.48
801,391579,103,22.23,4172,23.37
802,391696,102,22.15,4177,23.69
803,392434,89,21.05,4182,23.58
804,392824,284,49.41,4187,23.37
805,393393,131,24.54,4192,23.69
806,393574,76,19.69,4198,23.15
807,394004,53,16.22,4203,23.48
808,394170,355,68.30,4208,23.15
809,394891,184,31.36,4213,23.37
810,395153,103,22.23,4218,23.48
811,395436,51,15.86,4223,23.69
812,395660,92,21.32,4228,23.69
813,398052,316,56.81,4233,23.15
814,398094,79,20.03,4238,23.80
815,399326,88,20.96,4243,23.15
816,399534,51,15.86,4248,23.58
817,400046,376,76.43,4253,23.37
818,401898,83,20.46,4258,23.48
819,402248,103,22.23,4263,23.37
820,402795,63,17.91,4268,23.37
821,403875,62,17.75,4274,23.58
822,404252,50,15.67,4280,23.48
823,404655,115,23.18,4285,23.58
824,405026,357,68.97,4290,23.37
825,405421,263,45.37,4295,23.58
826,405555,140,25.42,4301,23.37
827,406124,354,67.99,4307,23.37
828,406671,344,64.67,4312,23.15
829,407157,127,24.18,4317,23.69
830,407369,57,16.93,4322,23.15
831,407889,216,36.85,4327,23.48
832,408155,79,20.03,4332,23.15
833,409118,79,20.03,4337,23.37
834,409596,188,32.01,4342,23.37
835,410102,56,16.76,4347,23.15
836,410830,143,25.74,4352,23.15
837,410860,67,18.51,4357,23.37
838,410883,56,16.76,4363,23.15
839,411211,96,21.67,4369,23.48
840,411489,371,73.82,4374,23.48
841,412149,78,19.92,4379,23.37
842,413265,69,18.79,4384,23.37
843,413964,341,63.69,4390,23.15
844,414147,79,20.03,4395,23.48
845,414986,92,21.32,4400,23.80
846,415062,77,19.81,4405,23.48
847,415156,192,32.67,4410,23.15
848,416094,263,45.37,4415,23.15
849,416740,67,18.51,4421,23.58
850,416818,409,91.12,4427,23.15
851,418149,241,41.39,4432,23.48
852,418311,444,109.09,4438,23.15
853,419046,71,19.06,4443,23.37
854,420006,96,21.67,4448,23.80
855,420346,92,21.32,4453,23.48
856,420526,78,19.92,4458,23.48
857,420635,432,101.61,4463,23.48
858,420690,99,21.91,4468,23.48
859,420799,147,26.19,4473,23.15
860,420823,313,56.02,4478,23.69
861,420921,71,19.06,4483,23.37
862,421526,79,20.03,4488,23.69
863,421783,63,17.91,4493,23.37
864,422500,103,22.23,4499,23.37
865,422561,56,16.76,4504,23.91
866,422899,49,15.48,4509,23.37
867,423129,60,17.43,4514,23.69
868,425139,184,31.36,4520,23.48
869,426175,50,15.67,4525,23.69
870,427004,460,119.54,4530,23.15
871,427319,74,19.44,4535,23.37
872,427402,263,45.37,4540,23.69
873,427912,415,95.00,4546,23.37
874,428919,81,20.25,4551,23.48
875,429000,339,62.98,4556,23.37
876,429471,127,24.18,4561,23.37
877,429640,280,48.67,4566,23.58
878,430321,487,132.65,4572,23.15
879,431971,396,85.28,4578,23.58
880,433383,255,43.96,4583,23.15
881,435732,415,95.00,4588,23.37
882,436029,92,21.32,4593,23.15
883,436123,120,23.58,4598,23.69
884,436684,409,91.12,4604,23.37
885,437307,103,22.23,4609,23.69
886,437427,96,21.67,4614,23.48
887,438142,497,142.37,4619,23.58
888,438423,100,22.00,4625,23.15
889,438926,255,43.96,4630,23.48
890,439268,88,20.96,4635,23.15
891,440656,63,17.91,4640,23.48
892,440720,120,23.58,4646,23.91
893,442250,268,46.26,4652,23.15
894,442279,527,155.96,4658,23.15
895,442562,114,23.10,4664,23.37
896,442778,71,19.06,4669,23.80
897,443701,99,21.91,4674,23.48
898,443727,198,33.69,4679,23.37
899,443963,99,21.91,4684,23.15
900,444007,62,17.75,4689,23.48
901,444495,83,20.46,4695,23.58
902,444657,131,24.54,4700,23.15
903,444732,98,21.83,4706,23.37
904,444834,63,17.91,4711,23.48
905,444847,127,24.18,4717,23.48
906,445035,88,20.96,4723,23.37
907,445280,78,19.92,4728,23.48
908,445442,71,19.06,4733,23.15
909,445676,135,24.92,4738,23.15
910,446086,57,16.93,4744,23.48
911,446623,259,44.69,4749,23.15
912,447107,101,22.08,4755,23.37
913,447142,205,34.91,4760,23.58
914,447193,103,22.23,4765,23.58
915,447464,82,20.36,4770,23.37
916,447655,71,19.06,4775,23.37
917,450379,89,21.05,4780,23.15
918,451139,377,76.28,4785,23.48
919,451902,131,24.54,4790,23.58
920,452429,248,42.69,4796,23.58
921,452544,63,17.91,4802,23.37
922,452614,287,50.23,4808,23.37
923,453972,71,19.06,4813,23.37
924,454792,92,21.32,4818,23.48
925,455451,327,59.28,4823,23.48
926,455639,56,16.76,4828,23.37
927,455650,134,24.82,4833,23.48
928,456743,295,51.75,4839,23.15
929,457167,113,23.02,4844,23.37
930,458139,56,16.76,4849,23.15
931,458298,51,15.86,4854,23.58
932,458635,63,17.91,4859,23.48
933,459102,76,19.69,4865,23.15
934,459187,63,17.91,4870,23.15
935,459331,127,24.18,4876,23.37
936,459632,664,270.86,4881,23.48
937,459809,63,17.91,4886,23.37
938,460128,216,36.85,4892,23.48
939,460301,384,80.08,4897,23.37
940,460744,377,76.28,4902,23.48
941,460762,57,16.93,4907,23.15
942,460897,489,138.11,4912,23.69
943,461101,89,21.05,4918,23.37
944,461334,384,80.08,4923,23.15
945,461431,67,18.51,4928,23.37
946,462081,103,22.23,4934,23.37
947,463037,261,45.09,4939,23.15
948,463736,73,19.32,4945,23.15
949,463851,51,15.86,4950,23.37
950,464083,291,50.97,4955,23.37
951,464206,226,38.63,4960,23.37
952,465002,149,26.42,4965,23.48
953,465102,107,22.55,4970,23.48
954,465157,56,16.76,4975,23.37
955,465195,415,95.00,4980,23.37
956,466807,305,53.88,4985,23.15
957,467027,76,19.69,4990,23.48
958,467292,134,24.82,4995,23.15
959,467434,270,46.71,5001,23.58
960,467501,67,18.51,5007,23.48
961,467539,60,17.43,5013,23.37
962,467660,58,17.10,5019,23.15
963,468378,185,31.51,5024,23.37
964,468458,248,42.69,5029,23.48
965,469058,211,35.96,5035,23.15
966,471353,67,18.51,5040,23.15
967,471526,345,64.98,5046,23.15
968,472093,76,19.69,5051,23.15
969,472206,99,21.91,5056,23.15
970,473041,61,17.60,5061,23.48
971,473236,101,22.08,5067,23.15
972,473692,60,17.43,5072,23.37
973,474059,51,15.86,5078,23.37
974,474880,63,17.91,5083,23.15
975,476036,332,61.17,5089,23.37
976,476713,384,80.08,5094,23.15
977,476879,56,16.76,5099,23.15
978,477737,346,64.94,5104,23.15
979,478210,290,50.82,5109,23.15
980,478533,49,15.48,5114,23.37
981,478861,275,47.73,5119,23.15
982,478941,96,21.67,5125,23.15
983,479254,250,43.04,5130,23.37
984,480122,159,27.66,5136,23.37
985,481575,57,16.93,5141,23.69
986,482695,127,24.18,5146,23.37
987,482733,76,19.69,5151,23.37
988,482961,101,22.08,5156,23.37
989,483270,81,20.25,5161,23.15
990,483391,71,19.06,5166,23.15
991,483954,109,22.70,5171,23.15
992,484431,82,20.36,5176,23.15
993,484976,79,20.03,5181,23.15
994,484997,58,17.10,5186,23.37
995,486136,124,23.92,5192,23.15
996,487343,231,39.55,5198,23.48
997,487544,48,15.29,5203,23.15
998,488768,248,42.69,5208,23.48
999,489106,66,18.36,5214,23.48
1000,489364,263,45.37,5220,23.15
1001,489428,120,23.58,5226,23.15
1002,490177,221,37.76,5232,23.37
1003,490555,98,21.83,5237,23.15
1004,491022,60,17.43,5242,23.15
1005,491574,77,19.81,5248,23.37
1006,492280,96,21.67,5253,23.37
1007,492385,255,43.96,5258,23.15
1008,492971,110,22.78,5263,23.15
1009,493865,83,20.46,5268,23.15
1010,494432,126,24.09,5273,23.15
1011,494633,121,23.66,5279,23.37
1012,494965,79,20.03,5285,23.37
1013,496354,57,16.93,5290,23.48
1014,497999,387,81.05,5296,23.37
1015,498535,60,17.43,5301,23.15
1016,499137,65,18.22,5307,23.37
1017,499497,60,17.43,5313,23.15
1018,501348,96,21.67,5319,23.15
1019,502360,327,59.28,5324,23.15
1020,502427,94,21.50,5330,23.15
1021,503492,81,20.25,5335,23.15
1022,504143,287,50.23,5340,23.15
1023,504360,60,17.43,5346,23.15
1024,505375,255,43.96,5352,23.37
1025,505823,255,43.96,5357,23.15
1026,505930,108,22.63,5362,23.15
1027,506536,77,19.81,5367,23.15
1028,506584,287,50.23,5372,23.15
1029,506682,263,45.37,5378,23.15
1030,507149,85,20.67,5384,23.15
1031,507732,433,104.37,5389,23.15
1032,508005,323,58.48,5394,23.37
1033,508453,120,23.58,5400,23.15
1034,508592,352,66.89,5406,23.15
1035,508683,88,20.96,5411,23.15
1036,509563,71,19.06,5416,23.15
1037,511515,179,30.55,5422,23.15
1038,511778,99,21.91,5427,23.37
1039,511973,221,37.76,5432,23.15
1040,512950,149,26.42,5437,23.15
1041,513152,167,28.76,5443,23.15
1042,514331,83,20.46,5448,23.37
1043,514633,350,66.46,5454,23.37
1044,514753,108,22.63,5459,23.15
1045,516302,199,33.86,5464,23.48
1046,517009,89,21.05,5469,23.37
1047,517811,76,19.69,5474,23.15
1048,517921,56,16.76,5479,23.37
1049,520006,67,18.51,5485,23.15
1050,520444,152,26.78,5491,23.15
1051,521479,313,56.02,5496,23.15
1052,521568,56,16.76,5501,23.15
1053,522578,108,22.63,5507,23.15
1054,523397,71,19.06,5512,23.15
1055,523553,120,23.58,5518,23.15
1056,523711,71,19.06,5524,23.15
1057,524020,167,28.76,5530,23.05
1058,524531,113,23.02,5535,23.15
1059,524975,125,24.00,5540,23.05
1060,525221,540,166.11,5546,23.15
1061,526451,103,22.23,5552,23.15
1062,527156,90,21.14,5557,23.05
1063,527752,51,15.86,5562,23.15
1064,529717,75,19.57,5567,23.15
1065,530258,103,22.23,5573,23.15
1066,530575,67,18.51,5578,23.15
1067,530752,60,17.43,5584,23.15
1068,530987,99,21.91,5590,23.15
1069,531034,79,20.03,5595,23.15
1070,531156,62,17.75,5600,23.15
1071,531181,89,21.05,5606,23.15
1072,532605,722,362.89,5611,23.15
1073,533358,199,33.86,5616,23.15
1074,533773,71,19.06,5621,23.15
1075,533938,60,17.43,5627,23.15
1076,534136,460,119.54,5633,23.15
1077,534546,56,16.76,5639,23.15
1078,535700,57,16.93,5645,23.37
1079,535736,56,16.76,5651,23.15
1080,536441,51,15.86,5657,23.15
1081,536982,240,41.21,5662,23.15
1082,537014,106,22.47,5668,23.15
1083,538303,243,41.74,5673,23.15
1084,539183,63,17.91,5679,23.15
1085,539539,71,19.06,5685,23.15
1086,539661,568,189.84,5691,23.15
1087,539979,498,140.86,5697,23.37
1088,541299,339,62.98,5703,23.05
1089,541588,53,16.22,5708,23.15
1090,542920,207,35.26,5713,23.37
1091,542982,176,30.09,5718,23.15
1092,543174,83,20.46,5723,23.37
1093,543281,70,18.93,5728,23.15
1094,543720,428,101.58,5734,23.15
1095,543931,71,19.06,5739,23.15
1096,545141,126,24.09,5745,23.15
1097,546678,163,28.20,5751,23.15
1098,546753,638,261.42,5757,23.15
1099,547970,185,31.51,5762,23.15
1100,548238,414,93.93,5767,23.15
1101,550151,67,18.51,5772,23.15
1102,550596,224,38.29,5778,23.37
1103,550726,352,66.89,5784,23.15
1104,551297,97,21.75,5789,23.15
1105,551716,49,15.48,5794,23.37
1106,551729,71,19.06,5799,23.37
1107,552325,51,15.86,5805,23.15
1108,552697,63,17.91,5810,23.15
1109,553112,103,22.23,5816,23.15
1110,553165,76,19.69,5821,23.15
1111,553285,57,16.93,5826,23.15
1112,553502,98,21.83,5832,23.37
1113,553659,73,19.32,5837,23.15
1114,553741,89,21.05,5843,23.15
1115,554999,56,16.76,5848,23.48
1116,555032,134,24.82,5854,23.15
1117,555295,127,24.18,5860,23.15
1118,557219,192,32.67,5866,23.15
1119,557466,63,17.91,5871,23.37
1120,557566,186,31.68,5877,23.37
1121,557795,89,21.05,5882,23.15
1122,558097,69,18.79,5887,23.37
1123,558477,56,16.76,5893,23.15
1124,558836,192,32.67,5899,23.15
1125,558871,127,24.18,5904,23.37
1126,560084,88,20.96,5910,23.37
1127,560186,76,19.69,5915,23.15
1128,560572,124,23.92,5920,23.37
1129,560852,51,15.86,5926,23.15
1130,561213,83,20.46,5931,23.15
1131,561470,120,23.58,5936,23.37
1132,561554,83,20.46,5942,23.48
1133,562993,67,18.51,5947,23.15
1134,563224,522,154.94,5953,23.15
1135,563450,127,24.18,5959,23.37
1136,563522,49,15.48,5965,23.37
1137,563598,85,20.67,5970,23.15
1138,564793,353,67.64,5975,23.15
1139,566422,57,16.93,5980,23.15
1140,567860,76,19.69,5986,23.15
1141,568042,83,20.46,5991,23.37
1142,568639,319,57.64,5996,23.15
1143,569033,76,19.69,6001,23.15
1144,569686,63,17.91,6006,23.15
1145,570734,127,24.18,6012,23.15
1146,571631,287,50.23,6018,23.48
1147,572408,67,18.51,6024,23.15
1148,572604,71,19.06,6030,23.37
1149,572914,67,18.51,6036,23.15
1150,573379,83,20.46,6042,23.37
1151,575213,108,22.63,6048,23.15
1152,575491,78,19.92,6053,23.37
1153,575784,71,19.06,6058,23.15
1154,576169,92,21.32,6064,23.15
1155,576311,48,15.29,6069,23.15
1156,576558,70,18.93,6074,23.48
1157,576627,99,21.91,6080,23.37
1158,576907,71,19.06,6085,23.37
1159,578134,96,21.67,6091,23.15
1160,578655,67,18.51,6096,23.15
1161,578667,63,17.91,6102,23.15
1162,579465,71,19.06,6108,23.15
1163,580274,67,18.51,6114,23.15
1164,580644,60,17.43,6120,23.37
1165,581348,112,22.94,6126,23.48
1166,581908,317,56.91,6132,23.15
1167,582291,199,33.86,6137,23.37
1168,582836,66,18.36,6142,23.15
1169,582859,67,18.51,6148,23.15
1170,582947,96,21.67,6154,23.37
1171,583260,97,21.75,6159,23.15
1172,583531,167,28.76,6164,23.15
1173,584252,255,43.96,6169,23.37
1174,584582,70,18.93,6174,23.15
1175,584793,79,20.03,6180,23.48
1176,585068,492,134.92,6185,23.15
1177,586046,234,40.06,6191,23.37
1178,586253,96,21.67,6197,23.15
1179,586401,60,17.43,6202,23.15
1180,586655,163,28.20,6208,23.15
1181,586742,179,30.55,6214,23.15
1182,586941,402,87.25,6219,23.37
1183,587832,85,20.67,6224,23.15
1184,588399,69,18.79,6229,23.15
1185,588817,78,19.92,6235,23.37
1186,588877,184,31.36,6240,23.15
1187,589315,271,46.93,6245,23.15
1188,589568,371,73.82,6251,23.15
1189,589858,82,20.36,6256,23.15
1190,589993,71,19.06,6261,23.15
1191,590076,337,62.30,6267,23.15
1192,590351,355,68.30,6272,23.15
1193,590628,83,20.46,6277,23.15
1194,591014,339,62.98,6282,23.37
1195,591154,314,56.08,6287,23.15
1196,591796,98,21.83,6292,23.37
1197,592198,56,16.76,6297,23.15
1198,592252,81,20.25,6303,23.15
1199,592855,234,40.06,6308,23.15
1200,593442,110,22.78,6314,23.15
1201,593922,96,21.67,6319,23.15
1202,596971,198,33.69,6324,23.15
1203,597315,231,39.55,6329,23.15
1204,597726,96,21.67,6335,23.15
1205,597785,280,48.67,6340,23.37
1206,597846,66,18.36,6346,23.15
1207,598686,63,17.91,6352,23.15
1208,599473,481,129.57,6358,23.37
1209,600016,58,17.10,6364,23.15
1210,600064,60,17.43,6370,23.37
1211,600656,61,17.60,6376,23.37
1212,600773,259,44.69,6382,23.15
1213,600893,318,57.28,6388,23.15
1214,600992,408,90.57,6393,23.15
1215,601072,171,29.34,6398,23.15
1216,601360,476,129.76,6403,23.37
1217,602402,70,18.93,6409,23.37
1218,602964,58,17.10,6415,23.15
1219,603607,224,38.29,6421,23.37
1220,605816,69,18.79,6427,23.15
1221,606450,56,16.76,6433,23.15
1222,606467,98,21.83,6439,22.19
1223,606526,76,19.69,6444,23.15
1224,606660,284,49.41,6449,23.15
1225,607280,216,36.85,6455,21.44
1226,607382,391,82.35,6460,23.15
1227,607520,56,16.76,6465,23.15
1228,609180,71,19.06,6471,23.37
1229,609647,99,21.91,6477,23.37
1230,613168,69,18.79,6482,23.15
1231,613182,96,21.67,6488,23.37
1232,613527,250,43.04,6494,23.15
1233,613817,56,16.76,6500,23.15
1234,614268,71,19.06,6506,23.37
1235,614333,51,15.86,6512,23.37
1236,614424,216,36.85,6517,23.15
1237,614827,75,19.57,6522,23.15
1238,615056,527,155.96,6528,23.15
1239,615201,195,33.17,6534,23.15
1240,615537,57,16.93,6539,23.15
1241,616338,56,16.76,6545,23.15
1242,616796,63,17.91,6551,23.37
1243,617384,63,17.91,6557,23.15
1244,617851,71,19.06,6563,23.15
1245,618665,508,144.95,6568,23.15
1246,620379,115,23.18,6574,23.15
1247,621191,432,101.61,6580,23.15
1248,621198,63,17.91,6585,23.48
1249,621652,293,51.29,6591,23.15
1250,621844,78,19.92,6597,23.15
1251,621860,83,20.46,6602,23.15
1252,622086,198,33.69,6608,23.15
1253,622369,179,30.55,6613,23.15
1254,622424,271,46.93,6618,23.37
1255,622769,120,23.58,6624,23.15
1256,623471,313,56.02,6630,23.48
1257,624329,79,20.03,6635,23.15
1258,624585,63,17.91,6640,23.58
1259,625320,56,16.76,6646,23.15
1260,625333,78,19.92,6652,23.37
1261,625714,497,142.37,6657,23.80
1262,625890,131,24.54,6663,23.48
1263,626654,254,43.77,6669,23.48
1264,627824,76,19.69,6675,23.48
1265,629351,89,21.05,6680,23.48
1266,630153,227,38.83,6685,23.58
1267,631135,50,15.67,6691,23.69
1268,631498,57,16.93,6696,23.37
1269,631738,440,109.25,6702,23.15
1270,632114,103,22.23,6707,23.48
1271,632307,504,143.61,6712,23.58
1272,632547,76,19.69,6718,23.15
1273,633031,63,17.91,6723,23.15
1274,633211,63,17.91,6729,23.15
1275,633582,271,46.93,6735,23.37
1276,634211,455,117.03,6741,23.37
1277,634760,67,18.51,6747,23.48
1278,635718,62,17.75,6753,23.37
1279,637125,88,20.96,6759,23.69
1280,637152,53,16.22,6764,23.15
1281,638297,409,91.12,6769,23.37
1282,641540,88,20.96,6774,23.48
1283,641789,76,19.69,6779,23.15
1284,643069,302,53.30,6784,23.48
1285,643426,153,26.90,6789,23.15
1286,643571,121,23.66,6795,23.15
1287,644363,56,16.76,6801,23.15
1288,644426,408,90.57,6807,23.15
1289,644722,243,41.74,6812,23.15
1290,645246,560,175.34,6818,23.15
1291,645602,263,45.37,6824,23.48
1292,646216,57,16.93,6830,23.37
1293,648028,127,24.18,6836,23.37
1294,648417,176,30.09,6842,23.37
1295,648799,56,16.76,6847,23.37
1296,648968,60,17.43,6853,23.15
1297,649331,88,20.96,6859,23.58
1298,650434,399,87.30,6864,23.15
1299,650441,57,16.93,6869,23.37
1300,651533,56,16.76,6875,23.15
1301,653046,53,16.22,6881,23.15
1302,653384,71,19.06,6886,23.15
1303,653733,385,80.11,6892,23.15
1304,653902,71,19.06,6897,23.15
1305,654251,492,134.92,6903,23.37
1306,654895,56,16.76,6909,23.37
1307,654994,57,16.93,6915,23.15
1308,655517,271,46.93,6921,23.37
1309,656095,127,24.18,6927,23.37
1310,656570,530,159.82,6933,23.15
1311,656849,89,21.05,6939,23.15
1312,656899,88,20.96,6944,23.15
1313,657011,68,18.65,6949,23.48
1314,657131,63,17.91,6955,23.15
1315,657867,143,25.74,6961,23.15
1316,658297,97,21.75,6967,23.15
1317,659492,115,23.18,6972,23.37
1318,660278,96,21.67,6978,23.37
1319,660475,108,22.63,6983,23.15
1320,660747,48,15.29,6988,23.15
1321,661023,79,20.03,6993,23.15
1322,661166,492,134.92,6998,23.15
1323,661231,96,21.67,7004,23.15
1324,662879,143,25.74,7009,23.37
1325,663467,259,44.69,7015,23.15
1326,663579,62,17.75,7021,23.37
1327,663967,92,21.32,7027,23.15
1328,664445,51,15.86,7032,23.15
1329,666498,89,21.05,7037,23.15
1330,666611,159,27.66,7042,23.48
1331,667236,221,37.76,7047,23.15
1332,667600,51,15.86,7052,23.15
1333,667841,51,15.86,7057,23.15
1334,667936,88,20.96,7062,23.15
1335,668222,96,21.67,7067,23.15
1336,668235,89,21.05,7072,23.37
1337,668257,252,43.42,7077,23.15
1338,668568,147,26.19,7084,23.15
1339,669100,69,18.79,7090,23.15
1340,669305,147,26.19,7096,23.15
1341,670061,94,21.50,7102,23.15
1342,670162,89,21.05,7107,23.15
1343,671639,63,17.91,7112,23.15
1344,672324,110,22.78,7118,23.15
1345,672674,60,17.43,7123,23.15
1346,672918,371,73.82,7129,23.15
1347,673010,384,80.08,7134,23.15
1348,673036,108,22.63,7139,23.15
1349,673247,270,46.71,7144,23.15
1350,673355,63,17.91,7150,23.15
1351,673967,49,15.48,7156,23.37
1352,675087,92,21.32,7161,23.15
1353,676869,112,22.94,7166,23.15
1354,676910,51,15.86,7172,23.37
1355,677008,71,19.06,7177,23.15
1356,677343,66,18.36,7183,23.15
1357,677539,57,16.93,7189,23.15
1358,677932,78,19.92,7195,23.15
1359,678353,67,18.51,7200,23.15
1360,679140,192,32.67,7206,23.15
1361,679254,307,54.48,7211,23.15
1362,679943,96,21.67,7216,23.15
1363,680772,67,18.51,7221,23.15
1364,681624,112,22.94,7227,23.15
1365,681659,266,46.00,7233,23.15
1366,681781,53,16.22,7239,23.15
1367,682825,295,51.75,7244,23.15
1368,683641,99,21.91,7250,23.15
1369,683723,74,19.44,7255,23.15
1370,684739,63,17.91,7261,23.15
1371,684747,142,25.64,7267,23.15
1372,684972,206,35.07,7273,23.15
1373,685699,398,85.63,7278,23.15
1374,685814,113,23.02,7283,23.48
1375,686094,153,26.90,7289,23.15
1376,687449,51,15.86,7294,23.15
1377,689602,99,21.91,7299,23.15
1378,689881,103,22.23,7304,23.15
1379,689950,753,514.96,7309,23.15
1380,690596,352,66.89,7314,23.15
1381,690604,563,181.65,7319,23.15
1382,690657,67,18.51,7325,23.15
1383,690963,103,22.23,7331,23.05
1384,691336,415,95.00,7336,23.15
1385,691448,152,26.78,7341,23.15
1386,693581,363,71.20,7346,22.94
1387,693822,504,143.61,7351,23.15
1388,693890,286,49.78,7357,23.05
1389,694122,248,42.69,7363,23.15
1390,694322,71,19.06,7369,23.05
1391,695019,67,18.51,7375,23.05
1392,695458,63,17.91,7381,23.15
1393,695628,60,17.43,7387,23.05
1394,696440,384,80.08,7393,23.15
1395,696778,60,17.43,7398,23.05
1396,696946,313,56.02,7404,23.05
1397,697370,220,37.58,7409,23.15
1398,698552,179,30.55,7414,23.15
1399,699466,112,22.94,7419,23.15
1400,701012,399,87.30,7425,23.15
1401,701095,79,20.03,7430,23.15
1402,701312,53,16.22,7435,23.15
1403,702866,222,37.96,7440,23.15
1404,703200,127,24.18,7445,23.15
1405,703232,56,16.76,7451,23.15
1406,703621,83,20.46,7457,23.05
1407,703725,63,17.91,7462,23.15
1408,703915,88,20.96,7468,23.05
1409,704258,71,19.06,7473,23.15
1410,705825,53,16.22,7479,23.15
1411,706035,386,80.48,7484,23.15
1412,706268,62,17.75,7489,23.15
1413,707334,339,62.98,7495,23.15
1414,707364,460,119.54,7500,23.15
1415,707964,53,16.22,7506,23.15
1416,708316,56,16.76,7511,22.94
1417,709068,63,17.91,7517,23.15
1418,710172,115,23.18,7523,23.15
1419,710575,51,15.86,7529,23.15
1420,715593,96,21.67,7534,23.37
1421,716921,71,19.06,7539,23.15
1422,718502,63,17.91,7545,23.15
1423,718652,70,18.93,7551,23.15
1424,719338,126,24.09,7557,23.15
1425,720474,63,17.91,7563,23.37
1426,720489,515,147.53,7569,23.37
1427,720773,76,19.69,7575,23.05
1428,720961,76,19.69,7580,23.15
1429,720980,339,62.98,7585,23.15
1430,721244,76,19.69,7590,23.15
1431,723021,103,22.23,7595,20.58
1432,723110,96,21.67,7600,20.47
1433,723438,79,20.03,7605,23.05
1434,723999,313,56.02,7610,21.87
1435,724186,79,20.03,7615,21.87
1436,724982,199,33.86,7620,22.94
1437,726453,346,64.94,7625,23.15
1438,726596,133,24.73,7630,23.15
1439,726631,76,19.69,7636,23.15
1440,727099,49,15.48,7641,22.94
1441,727717,67,18.51,7646,23.05
1442,728718,396,85.28,7652,23.15
1443,730608,240,41.21,7657,23.15
1444,730795,88,20.96,7663,23.15
1445,731608,76,19.69,7668,23.05
1446,732438,359,69.86,7673,23.15
1447,732528,384,80.08,7678,23.15
1448,734604,56,16.76,7683,23.15
1449,734693,323,58.48,7689,23.15
1450,734731,184,31.36,7695,23.15
1451,735199,312,55.68,7700,23.15
1452,735298,95,21.58,7705,23.15
1453,736268,88,20.96,7710,23.15
1454,736616,79,20.03,7715,23.15
1455,737489,115,23.18,7720,22.94
1456,737600,347,65.45,7726,23.15
1457,738591,120,23.58,7731,23.05
1458,739063,79,20.03,7737,22.94
1459,739572,71,19.06,7742,23.15
1460,740741,252,43.42,7748,23.15
1461,741550,197,33.52,7754,23.15
1462,741559,60,17.43,7759,22.94
1463,741722,56,16.76,7765,23.15
1464,743020,67,18.51,7771,23.15
1465,743124,63,17.91,7777,23.15
1466,744503,199,33.86,7783,23.05
1467,744528,108,22.63,7788,22.94
1468,744885,71,19.06,7793,23.05
1469,745597,51,15.86,7799,23.05
1470,745987,63,17.91,7804,23.15
1471,746405,71,19.06,7810,23.05
1472,747191,83,20.46,7816,23.05
1473,747601,56,16.76,7821,23.15
1474,747659,63,17.91,7827,23.05
1475,747784,371,73.82,7833,23.05
1476,748002,448,112.41,7838,23.05
1477,748224,79,20.03,7844,23.15
1478,748701,261,45.09,7849,23.05
1479,748756,231,39.55,7855,22.94
1480,748916,750,418.67,7861,23.05
1481,749040,108,22.63,7866,23.15
1482,749320,478,129.43,7871,23.15
1483,749423,170,29.19,7877,23.15
1484,750774,236,40.44,7882,22.94
1485,751756,241,41.39,7888,23.05
1486,753239,76,19.69,7894,23.05
1487,754248,185,31.51,7899,23.15
1488,754661,62,17.75,7904,23.05
1489,756025,306,54.23,7910,23.15
1490,756445,58,17.10,7916,23.15
1491,756534,71,19.06,7922,23.05
1492,757296,97,21.75,7928,23.37
1493,757438,57,16.93,7933,23.15
1494,758070,115,23.18,7939,23.15
1495,758358,184,31.36,7945,23.15
1496,758426,330,60.13,7950,23.15
1497,758709,103,22.23,7955,23.15
1498,758864,79,20.03,7960,23.15
1499,758972,56,16.76,7965,23.15
1500,758999,89,21.05,7971,23.37
1501,760692,243,41.74,7976,23.37
1502,761099,370,73.62,7982,23.05
1503,761738,317,56.91,7987,23.15
1504,761883,57,16.93,7992,23.05
1505,762244,176,30.09,7998,23.15
1506,763250,67,18.51,8003,23.15
1507,764566,81,20.25,8009,23.15
1508,765108,67,18.51,8014,23.15
1509,765158,57,16.93,8020,23.05
1510,765868,376,76.43,8026,22.19
1511,766025,147,26.19,8031,23.15
1512,766398,230,39.39,8037,23.15
1513,767130,193,32.84,8043,23.15
1514,767965,67,18.51,8048,23.37
1515,769628,85,20.67,8054,23.15
