Event,Ardn_time_ms,ADC,SiPM_mV,Deadtime_ms,Temp_C
774,396261,176,30.09,4009,23.15
775,396535,368,72.93,4014,23.15
776,397514,108,22.63,4019,23.15
777,397829,97,21.75,4024,23.15
778,398893,353,67.64,4029,23.15
779,399098,71,19.06,4034,23.15
780,400368,56,16.76,4039,23.15
781,400408,88,20.96,4044,23.15
782,400657,143,25.74,4049,23.37
783,400996,179,30.55,4054,23.15
784,402001,304,53.73,4059,23.15
785,402390,97,21.75,4064,23.15
786,402678,79,20.03,4069,23.15
787,402884,79,20.03,4074,23.15
788,402934,71,19.06,4079,23.15
789,403258,67,18.51,4084,23.15
790,403695,56,16.76,4090,23.15
791,403864,103,22.23,4095,23.15
792,403873,497,142.37,4100,23.15
793,404231,409,91.12,4106,23.15
794,405108,88,20.96,4111,23.15
795,405208,358,69.10,4116,23.48
796,405799,307,54.48,4121,23.15
797,407124,255,43.96,4126,23.15
798,407399,67,18.51,4131,23.15
799,407425,593,187.91,4137,23.15
800,407751,63,17.91,4143,23.15
801,407847,108,22.63,4149,23.15
802,408993,103,22.23,4154,23.26
803,409032,85,20.67,4159,23.15
804,409511,103,22.23,4164,23.37
805,409601,89,21.05,4169,23.15
806,409864,56,16.76,4174,23.15
807,409969,75,19.57,4179,23.15
808,410010,89,21.05,4184,23.37
809,410150,284,49.41,4189,23.15
810,410220,199,33.86,4194,23.15
811,410381,243,41.74,4199,23.15
812,410426,71,19.06,4205,23.15
813,410746,63,17.91,4210,23.15
814,410800,62,17.75,4216,23.15
815,411051,71,19.06,4222,23.15
816,411550,458,117.59,4227,23.15
817,412279,97,21.75,4232,23.37
818,412310,224,38.29,4237,23.15
819,412418,88,20.96,4243,23.15
820,412534,73,19.32,4248,23.15
821,414266,384,80.08,4253,23.48
822,414366,58,17.10,4258,23.37
823,414697,266,46.00,4263,23.15
824,415614,62,17.75,4269,23.15
825,415740,67,18.51,4275,23.26
826,416010,70,18.93,4281,23.15
827,417508,115,23.18,4286,23.15
828,417661,430,101.41,4291,23.15
829,417737,89,21.05,4296,23.26
830,418510,364,71.71,4301,23.15
831,419233,81,20.25,4306,23.15
832,419326,103,22.23,4311,23.15
833,419809,67,18.51,4316,23.15
834,420544,419,97.20,4322,23.15
835,420724,391,82.35,4327,23.15
836,420917,224,38.29,4332,23.15
837,421103,163,28.20,4337,23.15
838,421485,156,27.28,4342,23.37
839,422091,62,17.75,4347,23.15
840,422332,103,22.23,4353,23.15
841,422460,79,20.03,4358,23.15
842,422703,71,19.06,4363,23.15
843,423541,94,21.50,4368,23.15
844,424287,485,135.76,4373,23.37
845,424850,147,26.19,4379,23.15
846,425168,305,53.88,4384,23.15
847,426297,60,17.43,4389,23.15
848,426597,102,22.15,4395,23.37
849,426749,371,73.82,4400,23.15
850,426854,255,43.96,4405,23.15
851,426878,51,15.86,4410,23.15
852,427357,51,15.86,4415,23.15
853,427430,195,33.17,4420,23.15
854,427717,455,117.03,4425,23.15
855,428702,198,33.69,4430,23.15
856,429680,94,21.50,4435,23.15
857,429853,71,19.06,4440,23.15
858,430119,98,21.83,4445,23.15
859,430447,245,42.08,4450,23.15
860,430951,127,24.18,4456,23.15
861,431752,115,23.18,4461,23.15
862,432209,176,30.09,4466,23.15
863,433413,57,16.93,4471,23.15
864,433498,312,55.68,4476,23.15
865,433603,88,20.96,4481,23.15
866,434626,63,17.91,4486,23.15
867,435108,255,43.96,4492,23.15
868,435728,270,46.71,4497,23.15
869,435759,57,16.93,4503,23.15
870,435792,92,21.32,4508,23.15
871,436331,108,22.63,4513,23.15
872,437354,140,25.42,4518,23.15
873,438092,71,19.06,4524,23.15
874,438755,267,46.14,4529,23.15
875,438890,181,30.87,4535,23.15
876,438920,231,39.55,4540,23.37
877,439553,82,20.36,4546,23.15
878,440048,224,38.29,4551,23.15
879,441391,426,100.89,4556,23.15
880,443162,63,17.91,4561,23.15
881,443189,51,15.86,4567,23.15
882,443643,57,16.93,4572,23.15
883,443756,79,20.03,4577,23.15
884,443802,49,15.48,4582,23.15
885,444041,99,21.91,4587,23.15
886,444791,61,17.60,4592,23.15
887,445339,60,17.43,4598,23.15
888,445892,135,24.92,4604,23.05
889,446407,67,18.51,4610,23.15
890,446427,74,19.44,4616,23.15
891,447211,483,132.60,4621,23.37
892,447225,858,811.40,4627,23.37
893,448112,83,20.46,4632,23.15
894,448175,153,26.90,4637,23.15
895,449405,57,16.93,4642,23.15
896,450111,56,16.76,4647,23.05
897,450697,455,117.03,4652,23.37
898,450794,240,41.21,4657,23.15
899,450919,255,43.96,4663,23.05
900,451474,93,21.41,4668,23.37
901,451480,51,15.86,4673,23.15
902,452073,131,24.54,4678,23.37
903,453614,112,22.94,4684,23.37
904,454433,67,18.51,4689,23.15
905,455798,62,17.75,4695,23.15
906,456727,271,46.93,4701,23.15
907,456743,96,21.67,4707,23.15
908,456885,58,17.10,4712,23.15
909,457476,99,21.91,4717,23.15
910,457844,316,56.81,4722,23.15
911,457925,319,57.64,4727,23.37
912,459875,71,19.06,4732,23.37
913,460183,51,15.86,4737,23.15
914,460709,103,22.23,4742,23.37
915,461249,287,50.23,4747,23.15
916,461332,236,40.44,4752,23.15
917,461369,56,16.76,4758,23.37
918,461717,83,20.46,4763,23.15
919,461786,96,21.67,4768,23.15
920,462728,455,117.03,4773,23.15
921,463252,79,20.03,4778,23.15
922,463459,204,34.73,4783,23.15
923,463644,71,19.06,4788,23.15
924,463793,54,16.41,4793,23.15
925,464463,63,17.91,4798,23.37
926,464756,284,49.41,4804,23.15
927,465428,158,27.53,4809,23.15
928,466178,76,19.69,4814,23.15
929,467346,53,16.22,4819,23.15
930,467454,92,21.32,4824,23.15
931,467764,75,19.57,4829,23.15
932,468499,199,33.86,4834,23.15
933,468770,79,20.03,4839,23.48
934,469232,112,22.94,4844,23.15
935,469270,75,19.57,4849,23.15
936,469478,113,23.02,4854,23.15
937,469666,268,46.26,4859,23.15
938,470929,75,19.57,4865,23.15
939,471441,77,19.81,4870,23.15
940,471628,121,23.66,4875,23.15
941,472115,531,160.62,4881,23.15
942,472915,376,76.43,4887,23.15
943,474018,92,21.32,4892,23.15
944,474044,269,46.58,4897,23.15
945,475128,93,21.41,4903,23.15
946,475832,88,20.96,4908,23.37
947,476319,53,16.22,4913,23.48
948,476925,284,49.41,4918,23.15
949,477152,252,43.42,4923,23.15
950,478666,492,134.92,4929,23.15
951,479481,170,29.19,4935,23.15
952,481418,238,40.82,4940,23.15
953,481513,71,19.06,4946,23.05
954,481803,199,33.86,4951,22.94
955,482698,79,20.03,4956,23.48
956,483315,57,16.93,4961,23.15
957,483440,193,32.84,4966,23.37
958,483619,60,17.43,4971,23.15
959,483742,56,16.76,4977,23.15
960,484235,176,30.09,4982,23.15
961,484320,359,69.86,4987,23.15
962,484958,245,42.08,4992,23.15
963,485050,220,37.58,4998,23.15
964,485508,89,21.05,5003,23.15
965,486495,304,53.73,5008,23.15
966,486687,255,43.96,5013,23.37
967,486849,217,37.04,5018,23.37
968,487614,112,22.94,5023,23.15
969,488564,50,15.67,5028,23.15
970,488690,57,16.93,5033,23.15
971,489820,52,16.04,5038,23.15
972,491151,124,23.92,5043,23.05
973,491786,97,21.75,5049,23.37
974,492122,83,20.46,5055,23.15
975,492494,158,27.53,5060,23.15
976,494452,206,35.07,5065,23.37
977,494683,135,24.92,5070,23.15
978,495221,106,22.47,5076,23.15
979,495485,207,35.26,5081,23.15
980,496059,103,22.23,5086,23.37
981,496515,419,97.20,5091,23.37
982,497039,204,34.73,5096,23.37
983,497132,71,19.06,5101,23.15
984,497170,60,17.43,5106,23.15
985,499136,192,32.67,5112,23.15
986,499180,583,201.26,5117,23.15
987,500617,56,16.76,5122,23.15
988,501113,49,15.48,5127,23.15
989,501634,51,15.86,5132,23.15
990,501786,210,35.78,5137,23.05
991,502906,79,20.03,5142,23.15
992,503288,77,19.81,5147,23.15
993,503529,126,24.09,5152,23.15
994,503646,124,23.92,5158,23.15
995,503755,70,18.93,5164,23.15
996,503808,96,21.67,5169,23.15
997,505203,124,23.92,5174,23.05
998,505329,88,20.96,5180,23.15
999,505428,67,18.51,5185,23.15
1000,506096,57,16.93,5191,23.05
1001,507876,300,52.79,5197,23.48
1002,507958,199,33.86,5203,23.15
1003,508224,79,20.03,5208,23.15
1004,508654,317,56.91,5213,23.15
1005,508805,294,51.51,5218,23.15
1006,508832,110,22.78,5224,23.15
1007,508849,78,19.92,5229,23.15
1008,509392,96,21.67,5234,23.15
1009,509691,76,19.69,5239,23.15
1010,510068,105,22.39,5244,23.15
1011,510227,83,20.46,5249,23.37
1012,510304,92,21.32,5254,23.05
1013,511382,82,20.36,5259,23.15
1014,511439,70,18.93,5264,23.15
1015,511738,480,130.21,5270,23.05
1016,512011,51,15.86,5276,23.15
1017,512314,71,19.06,5281,23.15
1018,512902,174,29.79,5287,23.15
1019,513184,241,41.39,5292,23.15
1020,513252,115,23.18,5298,23.15
1021,514035,63,17.91,5304,23.37
1022,514174,325,59.05,5310,23.15
1023,514597,83,20.46,5316,23.15
1024,515845,56,16.76,5321,23.15
1025,515879,51,15.86,5327,23.15
1026,515909,56,16.76,5332,22.94
1027,516221,176,30.09,5338,23.15
1028,517755,252,43.42,5343,23.15
1029,518501,79,20.03,5349,23.15
1030,519621,127,24.18,5354,23.37
1031,519775,127,24.18,5360,23.15
1032,520665,319,57.64,5366,23.37
1033,520770,281,48.90,5371,23.15
1034,521503,327,59.28,5377,22.94
1035,521880,344,64.67,5383,23.15
1036,522168,53,16.22,5388,23.15
1037,522929,83,20.46,5393,23.15
1038,523053,248,42.69,5398,23.15
1039,523524,63,17.91,5404,23.15
1040,523892,66,18.36,5410,23.15
1041,524573,114,23.10,5416,23.15
1042,525056,66,18.36,5422,23.15
1043,525307,71,19.06,5428,23.15
1044,526132,335,61.77,5434,23.37
1045,526503,158,27.53,5439,23.15
1046,526662,233,39.92,5444,23.15
1047,527377,121,23.66,5450,23.15
1048,527694,51,15.86,5456,23.15
1049,527946,83,20.46,5461,23.48
1050,528113,63,17.91,5467,23.15
1051,528989,115,23.18,5473,23.15
1052,529825,56,16.76,5479,23.37
1053,529951,83,20.46,5485,23.37
1054,530158,600,203.87,5490,23.15
1055,530253,83,20.46,5496,23.15
1056,530445,127,24.18,5501,23.15
1057,530610,70,18.93,5507,23.15
1058,531380,335,61.77,5513,23.15
1059,531457,79,20.03,5518,23.15
1060,531805,312,55.68,5523,23.15
1061,532604,263,45.37,5528,23.15
1062,533095,255,43.96,5534,23.15
1063,533538,50,15.67,5539,23.15
1064,533665,120,23.58,5544,23.37
1065,534493,63,17.91,5550,23.15
1066,535249,56,16.76,5556,23.15
1067,535364,176,30.09,5562,23.15
1068,535802,178,30.40,5567,23.15
1069,536154,60,17.43,5572,23.15
1070,536561,56,16.76,5578,23.48
1071,537097,323,58.48,5584,23.15
1072,537246,319,57.64,5590,23.15
1073,537273,204,34.73,5595,23.15
1074,538238,226,38.63,5600,23.15
1075,538245,71,19.06,5606,23.15
1076,538348,366,72.41,5612,23.15
1077,539419,63,17.91,5617,23.15
1078,539704,352,66.89,5623,23.15
1079,540001,192,32.67,5628,23.15
1080,540008,113,23.02,5633,23.15
1081,540071,313,56.02,5639,23.58
1082,541006,632,232.56,5644,23.15
1083,541112,61,17.60,5649,23.15
1084,541365,192,32.67,5655,23.15
1085,542392,325,59.05,5660,23.15
1086,542508,177,30.25,5666,23.37
1087,543082,178,30.40,5671,23.37
1088,543204,63,17.91,5676,23.15
1089,544459,110,22.78,5682,23.15
1090,544561,56,16.76,5687,23.15
1091,544730,67,18.51,5693,23.15
1092,544860,158,27.53,5699,23.15
1093,545393,192,32.67,5704,23.15
1094,545698,81,20.25,5709,23.37
1095,547053,176,30.09,5714,23.15
1096,547253,327,59.28,5719,23.15
1097,547648,79,20.03,5725,23.15
1098,547708,135,24.92,5730,23.15
1099,548265,67,18.51,5736,23.15
1100,548815,96,21.67,5742,23.15
1101,548829,240,41.21,5747,23.15
1102,550449,108,22.63,5753,23.15
1103,550972,67,18.51,5758,23.37
1104,551016,75,19.57,5764,23.37
1105,551202,67,18.51,5770,23.15
1106,551615,82,20.36,5776,23.15
1107,551696,49,15.48,5781,23.15
1108,553822,268,46.26,5786,23.15
1109,554117,62,17.75,5792,23.26
1110,554770,249,42.85,5798,23.15
1111,555668,167,28.76,5804,23.15
1112,555729,63,17.91,5809,23.15
1113,555804,153,26.90,5815,23.15
1114,555866,451,113.08,5820,23.15
1115,556492,88,20.96,5825,23.15
1116,556508,185,31.51,5830,23.15
1117,556843,71,19.06,5835,23.15
1118,557383,56,16.76,5841,23.37
1119,558247,103,22.23,5847,23.15
1120,558857,76,19.69,5852,23.37
1121,561138,167,28.76,5857,23.48
1122,561460,304,53.73,5862,23.15
1123,561563,67,18.51,5867,23.15
1124,562073,103,22.23,5873,23.48
1125,562140,58,17.10,5878,23.37
1126,562667,99,21.91,5884,23.15
1127,562787,295,51.75,5889,23.15
1128,563265,63,17.91,5895,23.37
1129,563357,99,21.91,5901,23.58
1130,564162,721,433.48,5906,23.15
1131,564527,216,36.85,5911,23.15
1132,564942,71,19.06,5916,23.15
1133,565362,355,68.30,5921,23.37
1134,565810,97,21.75,5926,23.15
1135,565929,280,48.67,5931,23.48
1136,566886,71,19.06,5937,23.15
1137,567415,79,20.03,5943,23.15
1138,568007,56,16.76,5948,23.15
1139,568249,384,80.08,5954,23.15
1140,569257,88,20.96,5959,23.15
1141,569618,263,45.37,5964,23.15
1142,569708,339,62.98,5970,23.15
1143,570219,76,19.69,5975,23.37
1144,570454,76,19.69,5980,23.26
1145,571696,61,17.60,5985,23.15
1146,571838,114,23.10,5991,23.15
1147,572047,96,21.67,5997,23.15
1148,572506,51,15.86,6002,23.15
1149,573220,96,21.67,6007,23.26
1150,573322,83,20.46,6012,23.15
1151,573334,60,17.43,6017,23.15
1152,573537,163,28.20,6023,23.15
1153,574453,56,16.76,6029,23.15
1154,575048,271,46.93,6035,23.37
1155,575144,192,32.67,6041,23.15
1156,575968,335,61.77,6046,23.15
1157,576526,88,20.96,6051,23.15
1158,579929,63,17.91,6056,23.15
1159,580619,62,17.75,6062,23.48
1160,581181,57,16.93,6068,23.15
1161,581366,49,15.48,6074,23.15
1162,582047,237,40.69,6079,23.15
1163,582166,97,21.75,6085,23.15
1164,583550,67,18.51,6090,23.15
1165,584629,63,17.91,6096,23.15
1166,585200,58,17.10,6102,23.15
1167,585760,366,72.41,6108,23.15
1168,586419,51,15.86,6113,23.15
1169,586683,236,40.44,6118,23.15
1170,586773,263,45.37,6124,23.15
1171,586824,135,24.92,6130,23.15
1172,587119,79,20.03,6136,23.15
1173,587558,213,36.33,6141,23.15
1174,587943,162,28.06,6146,23.15
1175,587962,318,57.28,6152,23.37
1176,588168,57,16.93,6158,23.37
1177,588376,120,23.58,6164,23.15
1178,588417,227,38.83,6170,23.15
1179,589270,96,21.67,6176,23.15
1180,589277,96,21.67,6181,23.15
1181,590730,85,20.67,6186,23.15
1182,590911,163,28.20,6191,23.15
1183,591073,90,21.14,6197,23.15
1184,591212,79,20.03,6202,23.15
1185,591385,49,15.48,6207,23.15
1186,591422,51,15.86,6212,23.15
1187,591821,134,24.82,6217,23.15
1188,591880,112,22.94,6223,23.37
1189,592054,204,34.73,6229,23.15
1190,592134,57,16.93,6234,23.37
1191,592174,85,20.67,6240,23.15
1192,592927,60,17.43,6245,23.15
1193,593622,286,49.78,6251,23.15
1194,593937,717,374.70,6257,23.15
1195,594317,56,16.76,6262,23.05
1196,595205,56,16.76,6268,23.15
1197,596332,152,26.78,6274,23.15
1198,596384,49,15.48,6279,23.15
1199,597115,345,64.98,6284,23.15
1200,597300,50,15.67,6289,23.15
1201,598280,63,17.91,6294,23.15
1202,598764,255,43.96,6300,23.15
1203,599068,499,141.24,6305,23.15
1204,599485,63,17.91,6311,23.15
1205,599920,199,33.86,6317,23.15
1206,599960,96,21.67,6322,23.15
1207,600112,89,21.05,6327,23.15
1208,600330,89,21.05,6332,23.15
1209,600383,83,20.46,6337,23.15
1210,600567,108,22.63,6342,23.15
1211,600985,127,24.18,6347,23.15
1212,602573,74,19.44,6353,22.94
1213,603367,53,16.22,6359,23.05
1214,604615,79,20.03,6364,23.15
1215,604883,75,19.57,6369,23.15
1216,605492,83,20.46,6375,23.15
1217,605710,62,17.75,6380,23.15
1218,606742,57,16.93,6386,23.15
1219,606775,583,201.26,6392,23.15
1220,606806,255,43.96,6398,23.05
1221,607342,83,20.46,6403,23.15
1222,607659,216,36.85,6408,23.15
1223,608558,122,23.75,6413,23.15
1224,608724,88,20.96,6419,23.15
1225,609683,51,15.86,6424,23.15
1226,610848,96,21.67,6429,23.15
1227,611856,248,42.69,6434,23.15
1228,612208,88,20.96,6440,23.15
1229,612374,61,17.60,6445,23.15
1230,612916,83,20.46,6451,23.15
1231,613177,56,16.76,6456,23.15
1232,613846,127,24.18,6462,23.15
1233,614009,280,48.67,6468,23.15
1234,614870,99,21.91,6474,23.15
1235,615034,211,35.96,6479,23.15
1236,615108,67,18.51,6484,23.37
1237,615540,345,64.98,6490,22.94
1238,615651,57,16.93,6495,23.05
1239,615787,158,27.53,6501,23.15
1240,615961,71,19.06,6506,23.15
1241,617194,198,33.69,6512,23.05
1242,618038,78,19.92,6517,23.15
1243,618121,71,19.06,6522,23.15
1244,618320,147,26.19,6528,23.05
1245,618339,309,55.01,6534,23.37
1246,619055,71,19.06,6540,23.05
1247,621012,86,20.77,6546,23.15
1248,621238,70,18.93,6551,23.15
1249,622031,432,101.61,6557,23.15
1250,622244,214,36.49,6562,23.05
1251,622368,63,17.91,6567,23.05
1252,623013,58,17.10,6573,23.05
1253,624471,216,36.85,6579,23.05
1254,625780,352,66.89,6584,23.05
1255,626777,63,17.91,6589,23.15
1256,627158,135,24.92,6595,23.15
1257,627820,71,19.06,6601,23.15
1258,627866,124,23.92,6607,23.15
1259,627916,281,48.90,6613,23.15
1260,630418,332,61.17,6619,23.15
1261,631475,88,20.96,6625,23.26
1262,631681,56,16.76,6630,23.37
1263,632052,194,33.00,6636,23.05
1264,632551,63,17.91,6641,23.05
1265,632581,312,55.68,6647,23.15
1266,632754,60,17.43,6653,23.15
1267,633096,61,17.60,6659,23.15
1268,633484,391,82.35,6665,23.05
1269,633513,102,22.15,6670,23.15
1270,633653,412,92.93,6675,23.05
1271,634486,236,40.44,6680,23.05
1272,634874,280,48.67,6686,23.05
1273,634907,71,19.06,6692,23.37
1274,635197,147,26.19,6698,23.15
1275,635490,142,25.64,6704,23.15
1276,635835,71,19.06,6710,23.15
1277,636654,240,41.21,6716,23.05
1278,637229,355,68.30,6722,23.15
1279,637550,60,17.43,6727,23.15
1280,637782,281,48.90,6733,23.15
1281,638383,56,16.76,6739,23.15
1282,638603,50,15.67,6745,23.15
1283,639503,63,17.91,6750,23.15
1284,639821,49,15.48,6756,23.15
1285,639994,54,16.41,6761,23.15
1286,640684,113,23.02,6766,23.15
1287,641127,83,20.46,6772,22.94
1288,641538,82,20.36,6778,23.15
1289,642003,70,18.93,6783,23.15
1290,642014,88,20.96,6789,23.05
1291,642060,77,19.81,6794,23.05
1292,642166,88,20.96,6800,23.15
1293,642352,79,20.03,6805,23.15
1294,642867,249,42.85,6810,23.05
1295,643016,188,32.01,6816,23.05
1296,643126,316,56.81,6821,23.15
1297,645213,51,15.86,6826,23.15
1298,645320,63,17.91,6831,23.05
1299,645707,280,48.67,6837,23.15
1300,645792,206,35.07,6843,23.15
1301,645816,85,20.67,6848,23.37
1302,646436,83,20.46,6853,23.15
1303,646846,82,20.36,6858,23.15
1304,646905,254,43.77,6863,23.15
1305,648686,88,20.96,6869,23.15
1306,648744,67,18.51,6874,23.15
1307,649340,69,18.79,6880,23.15
1308,649366,99,21.91,6886,23.15
1309,649769,103,22.23,6891,23.15
1310,650068,95,21.58,6896,23.15
1311,650734,88,20.96,6901,23.48
1312,650886,376,76.43,6906,23.15
1313,650929,56,16.76,6911,23.15
1314,650986,255,43.96,6917,23.15
1315,651443,127,24.18,6922,23.15
1316,652521,56,16.76,6928,23.15
1317,652532,396,85.28,6934,23.15
1318,653260,62,17.75,6940,23.15
1319,653273,138,25.22,6946,23.15
1320,653776,67,18.51,6952,23.15
1321,653889,318,57.28,6958,23.15
1322,654030,57,16.93,6963,23.15
1323,654192,108,22.63,6969,23.15
1324,654265,70,18.93,6974,23.37
1325,654767,440,109.25,6980,23.15
1326,654906,664,270.86,6985,23.15
1327,655041,275,47.73,6991,23.15
1328,655235,345,64.98,6997,23.15
1329,655486,313,56.02,7002,23.05
1330,655537,312,55.68,7007,23.15
1331,657009,99,21.91,7012,23.05
1332,657397,206,35.07,7017,23.37
1333,657692,96,21.67,7022,23.05
1334,657782,508,144.95,7027,23.15
1335,658885,240,41.21,7033,23.05
1336,659000,58,17.10,7039,23.05
1337,659461,63,17.91,7045,23.05
1338,659474,632,232.56,7051,23.15
1339,660344,115,23.18,7057,23.15
1340,660451,319,57.64,7063,23.15
1341,660504,49,15.48,7068,23.15
1342,661645,156,27.28,7073,23.15
1343,661698,62,17.75,7078,23.15
1344,663151,56,16.76,7084,23.05
1345,663575,108,22.63,7090,23.15
1346,664033,280,48.67,7095,23.15
1347,664232,419,97.20,7101,23.15
1348,664409,76,19.69,7106,23.37
1349,664468,51,15.86,7111,23.15
1350,664688,57,16.93,7116,23.15
1351,664966,79,20.03,7122,23.05
1352,665359,177,30.25,7127,23.15
1353,665854,56,16.76,7132,23.15
1354,666246,53,16.22,7138,23.05
1355,666804,53,16.22,7143,23.15
1356,667182,77,19.81,7148,23.05
1357,669415,99,21.91,7153,23.15
1358,669787,51,15.86,7158,23.37
1359,669934,126,24.09,7163,23.15
1360,670368,63,17.91,7169,23.05
1361,671036,199,33.86,7175,23.15
1362,671450,71,19.06,7180,23.15
1363,671728,60,17.43,7186,23.05
1364,672149,177,30.25,7192,23.15
1365,672235,56,16.76,7197,23.05
1366,672428,207,35.26,7203,23.05
1367,673105,103,22.23,7208,23.15
1368,673379,85,20.67,7213,23.05
1369,673631,332,61.17,7218,23.15
1370,673849,97,21.75,7224,22.83
1371,674523,51,15.86,7229,23.15
1372,675338,61,17.60,7234,22.94
1373,675441,237,40.69,7240,23.15
1374,675450,696,307.73,7246,23.05
1375,675502,56,16.76,7251,23.37
1376,675599,179,30.55,7257,23.15
1377,675628,57,16.93,7262,23.15
1378,676028,280,48.67,7268,23.05
1379,676413,504,143.61,7274,23.15
1380,676664,455,117.03,7280,23.15
1381,677112,608,202.86,7286,23.15
1382,677340,77,19.81,7291,23.15
1383,677393,101,22.08,7296,23.05
1384,677438,56,16.76,7301,23.05
1385,677943,53,16.22,7307,23.15
1386,678165,71,19.06,7312,23.15
1387,678361,78,19.92,7317,23.15
1388,678436,56,16.76,7322,23.15
1389,678460,67,18.51,7328,23.15
1390,679221,69,18.79,7334,23.15
1391,679337,121,23.66,7340,23.05
1392,679443,60,17.43,7346,23.15
1393,681093,89,21.05,7352,23.15
1394,681536,96,21.67,7357,23.15
1395,681627,63,17.91,7362,23.15
1396,681651,113,23.02,7368,23.05
1397,681830,268,46.26,7374,23.05
1398,682704,112,22.94,7380,22.94
1399,682747,225,38.48,7386,23.15
1400,683177,189,32.16,7392,23.15
1401,684348,467,121.56,7397,23.15
1402,685074,60,17.43,7403,23.48
1403,685238,216,36.85,7409,23.15
1404,686295,140,25.42,7414,23.15
1405,686769,211,35.96,7420,23.37
1406,687333,103,22.23,7425,23.15
1407,687702,513,148.53,7430,23.15
1408,687760,120,23.58,7436,23.15
1409,687881,103,22.23,7442,23.15
1410,688349,67,18.51,7447,23.15
1411,688423,147,26.19,7453,23.15
1412,689132,159,27.66,7459,23.15
1413,689610,67,18.51,7464,23.05
1414,690226,92,21.32,7470,22.94
1415,690318,319,57.64,7475,23.15
1416,690631,94,21.50,7480,23.15
1417,690829,96,21.67,7485,23.15
1418,690946,153,26.90,7490,23.15
1419,691070,110,22.78,7496,23.15
1420,691120,83,20.46,7501,23.15
1421,691134,255,43.96,7506,23.05
1422,691877,120,23.58,7511,23.15
1423,692617,313,56.02,7517,23.15
1424,692788,231,39.55,7522,23.15
1425,692813,419,97.20,7528,23.15
1426,692819,224,38.29,7533,22.94
1427,693054,78,19.92,7545,23.15
1428,693238,135,24.92,7550,23.15
1429,693320,63,17.91,7556,23.15
1430,693478,75,19.57,7562,23.15
1431,693624,99,21.91,7568,23.05
1432,694448,102,22.15,7573,23.15
1433,695673,611,211.89,7578,23.15
1434,695932,377,76.28,7584,23.15
1435,696570,352,66.89,7589,23.37
1436,697120,88,20.96,7594,23.15
1437,697909,78,19.92,7599,23.15
1438,698234,348,65.64,7604,23.15
1439,698846,339,62.98,7609,23.15
1440,699023,85,20.67,7614,23.15
1441,699344,193,32.84,7619,23.15
1442,699739,63,17.91,7624,23.15
1443,700188,127,24.18,7630,23.15
1444,700334,79,20.03,7636,23.05
1445,700346,268,46.26,7641,23.15
1446,700781,248,42.69,7647,23.15
1447,701540,143,25.74,7653,23.15
1448,701804,79,20.03,7659,23.15
1449,702111,220,37.58,7664,23.15
1450,702895,60,17.43,7669,22.94
1451,703418,504,143.61,7675,23.15
1452,703688,67,18.51,7681,23.15
1453,704029,433,104.37,7687,23.05
1454,704412,71,19.06,7692,23.15
1455,704482,49,15.48,7697,23.15
1456,704695,79,20.03,7702,23.15
1457,704709,79,20.03,7707,23.15
1458,705124,69,18.79,7712,23.15
1459,705271,259,44.69,7718,23.15
1460,705332,71,19.06,7724,23.15
1461,706141,103,22.23,7730,23.15
1462,706206,176,30.09,7735,23.15
1463,706614,293,51.29,7740,23.15
1464,706872,368,72.93,7746,23.15
1465,707356,49,15.48,7751,23.15
1466,707407,593,187.91,7756,23.15
1467,707762,254,43.77,7762,23.15
1468,707820,486,135.98,7768,23.05
1469,708209,88,20.96,7774,23.15
1470,709079,231,39.55,7779,23.15
1471,709947,56,16.76,7785,23.37
1472,710017,204,34.73,7791,23.15
1473,710333,243,41.74,7796,23.15
1474,710611,51,15.86,7802,23.05
1475,710621,49,15.48,7807,23.15
1476,710830,76,19.69,7812,23.15
1477,711706,92,21.32,7817,23.37
1478,712460,63,17.91,7822,23.15
1479,712591,78,19.92,7828,23.15
1480,712985,56,16.76,7833,23.05
1481,713057,57,16.93,7839,23.15
1482,713460,216,36.85,7845,23.15
1483,713880,63,17.91,7850,23.05
1484,713955,51,15.86,7856,23.15
1485,714126,75,19.57,7861,23.15
1486,714171,56,16.76,7867,23.15
1487,714446,266,46.00,7873,23.15
1488,714781,71,19.06,7879,23.15
1489,714824,389,81.58,7885,23.15
1490,716565,67,18.51,7890,23.15
1491,717698,238,40.82,7896,23.15
1492,718893,97,21.75,7902,23.15
1493,719001,110,22.78,7907,23.15
1494,719353,140,25.42,7912,23.15
1495,719980,51,15.86,7918,23.15
1496,720243,69,18.79,7923,23.15
1497,721075,57,16.93,7929,23.15
1498,721504,56,16.76,7935,23.37
1499,721761,70,18.93,7941,23.05
1500,722665,121,23.66,7947,23.15
1501,722776,70,18.93,7953,23.05
1502,723182,127,24.18,7959,23.15
1503,724047,195,33.17,7965,23.15
1504,724675,152,26.78,7970,23.15
1505,725572,67,18.51,7975,23.15
1506,725750,71,19.06,7981,23.15
1507,726940,49,15.48,7987,23.15
1508,727550,127,24.18,7992,23.15
1509,728024,62,17.75,7998,23.37
1510,728278,99,21.91,8004,23.37
1511,728670,79,20.03,8009,23.05
1512,729101,51,15.86,8014,23.15
1513,729414,63,17.91,8019,23.15
1514,729481,50,15.67,8025,23.15
1515,730023,71,19.06,8030,23.37
1516,730429,96,21.67,8036,23.15
1517,731371,60,17.43,8041,23.15
1518,731589,184,31.36,8047,23.15
1519,731959,51,15.86,8052,23.15
