Event,Ardn_time_ms,ADC,SiPM_mV,Deadtime_ms,Temp_C
778,394021,103,22.23,4040,22.62
779,394537,51,15.86,4045,22.72
780,395233,103,22.23,4050,22.62
781,395353,57,16.93,4055,22.72
782,395781,167,28.76,4060,22.51
783,395863,83,20.46,4065,22.51
784,396069,263,45.37,4070,22.83
785,396169,184,31.36,4076,22.62
786,396439,204,34.73,4081,22.72
787,397254,92,21.32,4086,22.51
788,397420,261,45.09,4091,22.72
789,397552,89,21.05,4097,22.51
790,398132,240,41.21,4102,22.62
791,399022,304,53.73,4108,22.72
792,399421,57,16.93,4113,22.51
793,399535,192,32.67,4118,22.94
794,399735,326,59.13,4123,22.72
795,399974,79,20.03,4128,22.72
796,401024,344,64.67,4133,22.51
797,401376,57,16.93,4138,22.72
798,402061,305,53.88,4143,22.72
799,402106,74,19.44,4148,22.62
800,402561,76,19.69,4153,22.72
801,402991,189,32.16,4158,22.62
802,403154,83,20.46,4163,22.62
803,403216,120,23.58,4168,22.51
804,403252,73,19.32,4174,22.62
805,403326,56,16.76,4179,22.62
806,403441,59,17.27,4184,22.51
807,404257,111,22.86,4189,22.94
808,405082,109,22.70,4194,22.72
809,405279,109,22.70,4199,22.72
810,405303,195,33.17,4204,22.72
811,405372,163,28.20,4209,22.62
812,405412,99,21.91,4214,22.62
813,406009,88,20.96,4219,22.51
814,406176,120,23.58,4224,22.62
815,406353,103,22.23,4230,22.72
816,406589,227,38.83,4235,22.51
817,406807,220,37.58,4240,22.62
818,408418,56,16.76,4245,22.72
819,409708,63,17.91,4250,22.83
820,409875,51,15.86,4256,22.62
821,409924,75,19.57,4261,22.62
822,411299,71,19.06,4266,22.83
823,412073,60,17.43,4271,22.72
824,412446,62,17.75,4277,22.72
825,412928,140,25.42,4283,22.51
826,413666,83,20.46,4289,22.72
827,413905,83,20.46,4294,22.62
828,414360,60,17.43,4299,22.62
829,414800,399,87.30,4305,22.62
830,414931,76,19.69,4310,22.72
831,415161,103,22.23,4315,22.72
832,415648,56,16.76,4320,22.51
833,415974,71,19.06,4325,22.72
834,416315,135,24.92,4330,22.51
835,417512,177,30.25,4336,22.72
836,417635,81,20.25,4341,22.51
837,417824,79,20.03,4346,22.62
838,417905,49,15.48,4351,22.83
839,418307,63,17.91,4356,22.62
840,418507,69,18.79,4362,22.83
841,418562,188,32.01,4368,22.62
842,418994,99,21.91,4373,22.62
843,419054,63,17.91,4378,22.62
844,419299,63,17.91,4384,22.83
845,419609,184,31.36,4390,22.94
846,419799,110,22.78,4395,22.72
847,420765,124,23.92,4400,22.72
848,420968,249,42.85,4406,22.72
849,421222,50,15.67,4412,22.62
850,421827,428,101.58,4417,22.72
851,422031,271,46.93,4422,22.72
852,422494,359,69.86,4428,23.05
853,423702,53,16.22,4433,22.72
854,424325,259,44.69,4438,22.62
855,424441,79,20.03,4444,22.51
856,424562,142,25.64,4449,22.62
857,424697,56,16.76,4454,22.72
858,424750,147,26.19,4459,22.40
859,424997,83,20.46,4464,22.62
860,425068,262,45.24,4469,22.62
861,427360,236,40.44,4475,22.72
862,428746,127,24.18,4481,22.72
863,429547,408,90.57,4486,22.72
864,430133,81,20.25,4491,22.51
865,430704,83,20.46,4496,22.72
866,431148,96,21.67,4501,22.72
867,433125,51,15.86,4506,22.51
868,433470,48,15.29,4511,22.51
869,433999,78,19.92,4516,22.94
870,434365,102,22.15,4521,22.51
871,434506,85,20.67,4526,22.51
872,435520,99,21.91,4531,22.29
873,437571,62,17.75,4536,22.51
874,437723,89,21.05,4542,22.40
875,437795,236,40.44,4547,22.51
876,438661,364,71.71,4553,22.40
877,438893,287,50.23,4558,22.62
878,439467,415,95.00,4563,22.62
879,439537,112,22.94,4568,22.51
880,439703,398,85.63,4573,22.40
881,439733,255,43.96,4578,22.62
882,440612,57,16.93,4583,22.40
883,440763,51,15.86,4588,22.51
884,441316,56,16.76,4593,22.40
885,441732,50,15.67,4598,22.51
886,442087,319,57.64,4603,22.40
887,442115,109,22.70,4608,22.51
888,443115,113,23.02,4613,22.51
889,443935,63,17.91,4618,22.29
890,443975,94,21.50,4624,22.62
891,444522,63,17.91,4629,22.62
892,444633,300,52.79,4635,22.40
893,444704,209,35.61,4640,22.51
894,445513,472,125.87,4645,22.51
895,445523,71,19.06,4651,22.40
896,447144,271,46.93,4656,22.51
897,447560,122,23.75,4662,22.51
898,448276,345,64.98,4668,22.40
899,449479,358,69.10,4673,22.51
900,449532,115,23.18,4678,22.62
901,450580,103,22.23,4683,22.40
902,452338,207,35.26,4688,22.51
903,452847,268,46.26,4693,22.29
904,453499,231,39.55,4699,22.40
905,453514,108,22.63,4704,22.62
906,454738,88,20.96,4709,22.51
907,455208,226,38.63,4714,22.40
908,455393,76,19.69,4719,22.51
909,455685,76,19.69,4724,22.51
910,455793,62,17.75,4729,22.51
911,456241,124,23.92,4735,22.51
912,456585,255,43.96,4741,22.62
913,456607,412,92.93,4746,22.40
914,457519,339,62.98,4751,22.29
915,457620,56,16.76,4756,22.62
916,458092,172,29.49,4761,22.51
917,458324,236,40.44,4766,22.51
918,458658,639,249.88,4772,22.51
919,459607,287,50.23,4777,22.51
920,460044,51,15.86,4782,22.40
921,460125,76,19.69,4787,22.62
922,460670,152,26.78,4792,22.62
923,460726,152,26.78,4797,22.40
924,461640,50,15.67,4802,22.40
925,462388,139,25.32,4807,22.40
926,462909,56,16.76,4812,22.51
927,463644,73,19.32,4817,22.40
928,463895,249,42.85,4822,22.51
929,463942,147,26.19,4828,22.19
930,464019,147,26.19,4833,22.51
931,466505,353,67.64,4838,22.40
932,466732,99,21.91,4843,22.51
933,467381,63,17.91,4848,22.40
934,467745,78,19.92,4854,22.40
935,468801,88,20.96,4859,22.72
936,468958,71,19.06,4864,22.51
937,469005,76,19.69,4869,22.51
938,469574,108,22.63,4874,22.40
939,470132,376,76.43,4879,22.40
940,471033,79,20.03,4884,22.40
941,471201,348,65.64,4889,22.51
942,471229,61,17.60,4894,22.40
943,471611,71,19.06,4900,22.19
944,471769,92,21.32,4905,22.51
945,472054,163,28.20,4910,22.29
946,472385,69,18.79,4915,22.51
947,472905,391,82.35,4921,22.40
948,473327,56,16.76,4926,22.51
949,473560,71,19.06,4931,22.40
950,474399,63,17.91,4936,22.40
951,474908,56,16.76,4942,22.51
952,474934,319,57.64,4947,22.40
953,475179,63,17.91,4952,22.40
954,475229,57,16.93,4958,22.40
955,475983,110,22.78,4963,22.29
956,476387,449,112.05,4968,22.40
957,477127,255,43.96,4973,22.40
958,477892,403,88.99,4978,22.51
959,478003,53,16.22,4983,22.29
960,478216,131,24.54,4988,22.51
961,478527,67,18.51,4994,22.51
962,479420,248,42.69,5000,22.40
963,479532,79,20.03,5006,22.40
964,479633,152,26.78,5011,22.51
965,480480,291,50.97,5016,22.29
966,480747,384,80.08,5021,22.62
967,480812,60,17.43,5026,22.40
968,481129,221,37.76,5032,22.40
969,481219,252,43.42,5037,22.29
970,481227,110,22.78,5043,22.29
971,481569,51,15.86,5048,22.51
972,481652,67,18.51,5053,22.51
973,481743,88,20.96,5059,22.51
974,482123,71,19.06,5064,22.40
975,482187,96,21.67,5069,22.40
976,482625,463,119.23,5074,22.51
977,483208,165,28.48,5079,22.40
978,484411,92,21.32,5084,22.40
979,484460,79,20.03,5089,22.51
980,485541,71,19.06,5094,22.51
981,485663,63,17.91,5099,22.40
982,485760,124,23.92,5105,22.51
983,486164,472,125.87,5111,22.72
984,486468,56,16.76,5117,22.51
985,487012,97,21.75,5122,22.40
986,487111,83,20.46,5127,22.51
987,487502,449,112.05,5132,22.51
988,488276,56,16.76,5137,22.51
989,488410,88,20.96,5142,22.51
990,489403,94,21.50,5147,22.29
991,489687,51,15.86,5152,22.40
992,490423,60,17.43,5157,22.51
993,491045,51,15.86,5163,22.40
994,491106,56,16.76,5168,22.40
995,491414,51,15.86,5173,22.51
996,492609,79,20.03,5178,22.40
997,492616,291,50.97,5183,22.40
998,492806,121,23.66,5189,22.51
999,493096,96,21.67,5195,22.62
1000,493281,88,20.96,5200,22.62
1001,494130,185,31.51,5205,22.51
1002,494243,67,18.51,5210,22.40
1003,494342,78,19.92,5216,22.62
1004,494539,71,19.06,5221,22.51
1005,494770,70,18.93,5227,22.40
1006,495551,63,17.91,5233,22.40
1007,495746,391,82.35,5239,22.29
1008,495886,98,21.83,5244,22.40
1009,496154,124,23.92,5249,22.40
1010,496311,51,15.86,5255,22.51
1011,496848,312,55.68,5260,22.51
1012,500340,358,69.10,5265,22.29
1013,500777,231,39.55,5270,22.40
1014,501036,252,43.42,5276,22.40
1015,501223,483,132.60,5282,22.40
1016,501632,56,16.76,5288,22.51
1017,502039,110,22.78,5294,22.62
1018,503923,117,23.34,5299,22.29
1019,504029,249,42.85,5305,22.62
1020,504216,166,28.62,5311,22.40
1021,504837,376,76.43,5317,22.40
1022,505790,632,232.56,5322,22.72
1023,507525,112,22.94,5327,22.40
1024,508620,82,20.36,5333,22.29
1025,509882,60,17.43,5338,22.40
1026,510052,89,21.05,5344,22.40
1027,510366,79,20.03,5349,22.51
1028,510538,240,41.21,5354,22.40
1029,510565,49,15.48,5360,22.72
1030,510791,50,15.67,5365,22.51
1031,511038,114,23.10,5370,22.40
1032,511492,120,23.58,5376,22.29
1033,511527,231,39.55,5382,22.40
1034,511684,131,24.54,5388,22.40
1035,513601,90,21.14,5394,22.40
1036,514472,131,24.54,5399,22.29
1037,514504,384,80.08,5405,22.40
1038,515301,231,39.55,5411,22.51
1039,515570,432,101.61,5417,22.40
1040,517215,120,23.58,5422,22.40
1041,517598,51,15.86,5428,22.29
1042,517643,143,25.74,5433,22.29
1043,517676,227,38.83,5439,22.40
1044,518497,77,19.81,5445,22.40
1045,518946,120,23.58,5450,22.40
1046,519053,79,20.03,5456,22.51
1047,519391,455,117.03,5461,22.51
1048,520100,124,23.92,5467,22.40
1049,520388,71,19.06,5473,22.40
1050,520660,62,17.75,5478,22.40
1051,521097,56,16.76,5484,22.40
1052,521960,195,33.17,5490,22.29
1053,523103,171,29.34,5495,22.29
1054,523850,295,51.75,5500,22.29
1055,524462,103,22.23,5506,22.19
1056,525729,78,19.92,5511,22.19
1057,525930,51,15.86,5516,22.40
1058,526189,98,21.83,5521,22.51
1059,526956,99,21.91,5526,22.40
1060,527655,275,47.73,5531,22.51
1061,527816,79,20.03,5537,22.40
1062,528168,81,20.25,5542,22.51
1063,529472,261,45.09,5547,22.51
1064,529489,79,20.03,5553,22.40
1065,529548,66,18.36,5558,22.40
1066,530135,204,34.73,5564,22.29
1067,530717,61,17.60,5569,22.29
1068,533652,83,20.46,5575,22.40
1069,534068,71,19.06,5580,22.40
1070,534433,391,82.35,5586,22.62
1071,535108,178,30.40,5591,22.40
1072,536201,70,18.93,5596,22.51
1073,536328,184,31.36,5602,22.29
1074,536909,483,132.60,5607,22.51
1075,537346,60,17.43,5613,22.40
1076,537753,71,19.06,5619,22.40
1077,537939,261,45.09,5625,22.40
1078,538186,505,145.23,5631,22.62
1079,538369,319,57.64,5637,22.40
1080,538403,63,17.91,5642,22.40
1081,538645,131,24.54,5648,22.72
1082,538786,89,21.05,5654,22.40
1083,540134,79,20.03,5659,22.51
1084,540282,102,22.15,5664,22.19
1085,540498,78,19.92,5669,22.62
1086,540634,166,28.62,5674,22.29
1087,540645,271,46.93,5680,22.29
1088,540871,206,35.07,5686,22.29
1089,540974,58,17.10,5691,22.29
1090,541411,51,15.86,5697,22.40
1091,541809,61,17.60,5702,22.29
1092,541919,56,16.76,5708,22.40
1093,543375,97,21.75,5714,22.19
1094,543850,463,119.23,5719,22.40
1095,544223,199,33.86,5725,22.40
1096,544471,295,51.75,5730,22.40
1097,544864,50,15.67,5736,22.40
1098,545477,309,55.01,5741,22.62
1099,545544,195,33.17,5746,22.40
1100,546185,78,19.92,5751,22.40
1101,546312,98,21.83,5756,22.40
1102,546704,99,21.91,5761,22.29
1103,546913,414,93.93,5766,22.19
1104,547357,376,76.43,5771,22.29
1105,547605,195,33.17,5776,22.29
1106,547875,76,19.69,5781,22.29
1107,548333,275,47.73,5786,22.51
1108,549211,143,25.74,5792,22.40
1109,550307,60,17.43,5798,22.40
1110,550344,178,30.40,5804,22.40
1111,550370,79,20.03,5809,22.40
1112,550630,89,21.05,5814,22.40
1113,551017,56,16.76,5819,22.29
1114,551052,83,20.46,5825,22.51
1115,551084,378,77.13,5831,22.40
1116,551490,50,15.67,5836,22.62
1117,552144,483,132.60,5841,22.40
1118,552600,70,18.93,5847,22.40
1119,552699,99,21.91,5853,22.51
1120,552758,98,21.83,5858,22.40
1121,553595,71,19.06,5863,22.19
1122,553789,89,21.05,5869,22.51
1123,554535,76,19.69,5874,22.62
1124,554547,79,20.03,5879,22.40
1125,555535,71,19.06,5884,22.40
1126,555791,287,50.23,5890,22.51
1127,556162,51,15.86,5896,22.29
1128,558134,319,57.64,5901,22.29
1129,558145,63,17.91,5906,22.29
1130,558168,57,16.93,5912,22.51
1131,558401,71,19.06,5920,22.40
1132,558688,61,17.60,5926,22.40
1133,559498,115,23.18,5932,22.29
1134,559753,79,20.03,5938,22.40
1135,559904,504,143.61,5943,22.29
1136,560516,249,42.85,5949,22.40
1137,560562,313,56.02,5955,22.29
1138,560657,83,20.46,5960,22.40
1139,561228,58,17.10,5965,22.29
1140,561438,143,25.74,5971,22.40
1141,563570,88,20.96,5977,22.40
1142,564300,205,34.91,5982,22.29
1143,564413,98,21.83,5987,22.40
1144,565090,71,19.06,5992,22.40
1145,565294,63,17.91,5998,22.40
1146,565735,230,39.39,6004,22.40
1147,566182,287,50.23,6010,22.51
1148,566866,99,21.91,6016,22.51
1149,567436,492,134.92,6021,22.51
1150,567570,51,15.86,6027,22.29
1151,568053,319,57.64,6032,22.51
1152,568153,61,17.60,6037,22.51
1153,568373,110,22.78,6043,22.51
1154,568384,71,19.06,6048,22.51
1155,570051,88,20.96,6054,22.29
1156,570098,76,19.69,6059,22.29
1157,570783,62,17.75,6064,22.40
1158,571473,349,66.33,6070,22.40
1159,571554,67,18.51,6075,22.40
1160,571698,51,15.86,6081,22.40
1161,572905,71,19.06,6086,22.62
1162,573074,344,64.67,6092,22.51
1163,573793,57,16.93,6097,22.51
1164,574336,153,26.90,6102,22.51
1165,574483,56,16.76,6107,22.29
1166,575932,83,20.46,6113,22.40
1167,576199,71,19.06,6118,22.51
1168,576365,63,17.91,6123,22.40
1169,576683,79,20.03,6129,22.51
1170,577766,368,72.93,6134,22.19
1171,578034,83,20.46,6139,22.51
1172,578813,207,35.26,6144,22.40
1173,579179,51,15.86,6149,22.51
1174,579354,51,15.86,6154,22.29
1175,579823,62,17.75,6159,22.29
1176,580487,99,21.91,6165,22.29
1177,581135,56,16.76,6170,22.29
1178,581183,220,37.58,6176,22.29
1179,582179,92,21.32,6181,22.51
1180,582236,67,18.51,6186,22.40
1181,583482,67,18.51,6192,22.29
1182,583614,217,37.04,6198,22.51
1183,583962,88,20.96,6203,22.29
1184,584974,423,97.36,6208,22.40
1185,586730,103,22.23,6213,22.19
1186,587712,143,25.74,6218,22.29
1187,589240,332,61.17,6224,22.29
1188,589430,359,69.86,6230,22.40
1189,589670,71,19.06,6235,22.51
1190,591037,57,16.93,6241,22.29
1191,591811,397,85.55,6247,22.29
1192,591963,135,24.92,6252,22.29
1193,593466,63,17.91,6258,22.29
1194,593699,179,30.55,6264,22.40
1195,593958,51,15.86,6269,22.29
1196,594217,92,21.32,6274,22.19
1197,594250,430,101.41,6279,22.40
1198,596029,305,53.88,6284,22.40
1199,596503,83,20.46,6289,22.19
1200,598634,83,20.46,6294,22.19
1201,598650,78,19.92,6299,22.29
1202,598768,167,28.76,6304,22.51
1203,599155,115,23.18,6309,22.29
1204,599294,60,17.43,6315,22.51
1205,599616,127,24.18,6321,22.40
1206,599693,78,19.92,6327,22.40
1207,601022,81,20.25,6332,22.29
1208,601172,76,19.69,6337,22.40
1209,601616,71,19.06,6342,22.29
1210,602132,419,97.20,6348,22.29
1211,602151,114,23.10,6353,22.29
1212,602270,88,20.96,6359,22.29
1213,602362,62,17.75,6364,22.29
1214,602663,127,24.18,6370,22.51
1215,602907,101,22.08,6376,22.51
1216,603146,486,135.98,6381,22.72
1217,603481,73,19.32,6387,22.40
1218,604875,274,47.52,6392,22.19
1219,605450,71,19.06,6398,22.40
1220,605575,387,81.05,6404,22.40
1221,605751,56,16.76,6409,22.40
1222,605926,102,22.15,6415,22.29
1223,606515,179,30.55,6420,22.29
1224,606610,51,15.86,6425,22.29
1225,606938,51,15.86,6430,22.29
1226,607352,78,19.92,6435,22.40
1227,608123,70,18.93,6440,22.40
1228,608144,83,20.46,6446,22.29
1229,608439,57,16.93,6452,22.40
1230,608606,78,19.92,6458,22.40
1231,608713,89,21.05,6463,22.40
1232,609311,60,17.43,6468,22.40
1233,611209,121,23.66,6474,22.29
1234,611292,96,21.67,6480,22.51
1235,611596,56,16.76,6485,22.29
1236,611990,51,15.86,6491,22.40
1237,612881,121,23.66,6496,22.40
1238,613170,57,16.93,6502,22.40
1239,613251,51,15.86,6508,22.29
1240,613282,88,20.96,6513,22.29
1241,613776,213,36.33,6518,22.29
1242,614129,225,38.48,6523,22.40
1243,614166,105,22.39,6529,22.51
1244,614303,67,18.51,6534,22.40
1245,614380,103,22.23,6540,22.29
1246,614627,50,15.67,6545,22.40
1247,614685,63,17.91,6550,22.51
1248,616069,70,18.93,6556,22.51
1249,617226,304,53.73,6562,22.40
1250,617653,280,48.67,6567,22.29
1251,618064,307,54.48,6573,22.40
1252,618400,203,34.56,6578,22.40
1253,620493,240,41.21,6583,22.29
1254,620525,76,19.69,6589,22.62
1255,620838,93,21.41,6594,22.40
1256,620897,665,286.02,6599,22.51
1257,621444,120,23.58,6605,22.29
1258,621843,57,16.93,6611,22.40
1259,625092,237,40.69,6617,22.29
1260,625603,60,17.43,6623,22.29
1261,625927,353,67.64,6629,22.29
1262,626168,50,15.67,6634,22.40
1263,627511,53,16.22,6639,22.51
1264,628094,217,37.04,6644,22.40
1265,628205,387,81.05,6649,22.40
1266,629649,126,24.09,6654,22.62
1267,629742,112,22.94,6660,22.51
1268,631029,99,21.91,6666,22.51
1269,631555,269,46.58,6671,22.51
1270,631605,56,16.76,6677,22.51
1271,631685,69,18.79,6683,22.62
1272,631857,76,19.69,6689,22.40
1273,632444,113,23.02,6694,22.40
1274,632767,210,35.78,6700,22.51
1275,633412,92,21.32,6705,22.40
1276,633555,71,19.06,6710,22.62
1277,633798,527,155.96,6716,22.62
1278,634293,98,21.83,6722,22.62
1279,634416,79,20.03,6727,22.72
1280,634683,67,18.51,6732,22.40
1281,634781,112,22.94,6738,22.51
1282,636195,112,22.94,6744,22.40
1283,636565,60,17.43,6750,22.62
1284,636725,51,15.86,6756,22.62
1285,636855,195,33.17,6761,22.62
1286,637539,63,17.91,6766,22.29
1287,638551,309,55.01,6772,22.62
1288,638782,71,19.06,6777,22.72
1289,639153,402,87.25,6783,22.51
1290,641028,62,17.75,6788,22.51
1291,641219,199,33.86,6794,22.51
1292,641715,252,43.42,6799,22.62
1293,641724,240,41.21,6805,22.51
1294,641832,54,16.41,6811,22.62
1295,642318,88,20.96,6816,22.62
1296,642644,56,16.76,6821,22.62
1297,642695,139,25.32,6827,20.15
1298,642979,101,22.08,6833,22.83
1299,643289,110,22.78,6838,22.51
1300,643438,51,15.86,6843,22.51
1301,643473,78,19.92,6848,22.51
1302,644294,70,18.93,6853,22.51
1303,644445,62,17.75,6859,22.62
1304,644734,472,125.87,6865,22.72
1305,644951,543,164.77,6871,22.51
1306,645328,99,21.91,6877,22.51
1307,648020,74,19.44,6882,22.51
1308,648423,98,21.83,6887,22.62
1309,649122,71,19.06,6892,22.51
1310,649157,62,17.75,6898,22.62
1311,649696,304,53.73,6904,22.62
1312,649916,280,48.67,6909,22.51
1313,650606,99,21.91,6915,22.72
1314,651493,227,38.83,6920,22.51
1315,651919,82,20.36,6926,22.40
1316,652546,140,25.42,6931,22.51
1317,653271,56,16.76,6937,22.62
1318,653775,113,23.02,6943,22.51
1319,654284,63,17.91,6949,22.51
1320,654413,224,38.29,6955,22.51
1321,654574,398,85.63,6961,22.51
1322,655179,62,17.75,6966,22.29
1323,655495,195,33.17,6972,22.40
1324,655554,141,25.53,6977,22.51
1325,656234,508,144.95,6983,22.51
1326,656565,61,17.60,6989,22.40
1327,657552,423,97.36,6995,22.29
1328,658053,63,17.91,7000,22.51
1329,658706,271,46.93,7006,22.62
1330,659702,250,43.04,7012,22.62
1331,660920,60,17.43,7018,22.29
1332,661121,108,22.63,7024,22.72
1333,661171,56,16.76,7029,22.51
1334,661251,97,21.75,7035,22.51
1335,662122,103,22.23,7040,22.62
1336,662225,56,16.76,7045,22.51
1337,662581,51,15.86,7051,22.40
1338,662700,112,22.94,7056,22.51
1339,662804,79,20.03,7062,22.62
1340,663668,88,20.96,7067,22.40
1341,663855,409,91.12,7072,22.51
1342,664520,51,15.86,7077,22.40
1343,665605,79,20.03,7082,22.40
1344,665656,344,64.67,7087,22.62
1345,665670,309,55.01,7092,22.29
1346,665896,71,19.06,7098,22.51
1347,665996,112,22.94,7104,22.40
1348,666291,99,21.91,7110,22.51
1349,666721,460,119.54,7115,22.51
1350,666806,63,17.91,7121,22.51
1351,667812,131,24.54,7127,22.51
1352,668009,108,22.63,7133,22.51
1353,668768,108,22.63,7138,22.40
1354,668933,78,19.92,7143,22.40
1355,669297,51,15.86,7148,22.62
1356,669522,428,101.58,7153,22.40
1357,669939,67,18.51,7158,22.51
1358,671119,99,21.91,7164,22.51
1359,671166,339,62.98,7169,22.40
1360,671362,313,56.02,7174,22.51
1361,672347,174,29.79,7179,22.51
1362,672447,519,154.30,7184,22.51
1363,673152,448,112.41,7190,22.40
1364,673647,79,20.03,7196,22.40
1365,673744,135,24.92,7201,22.51
1366,673830,71,19.06,7207,22.51
1367,674455,67,18.51,7213,22.51
1368,674670,69,18.79,7219,22.62
1369,675290,508,144.95,7225,22.40
1370,675642,179,30.55,7231,22.51
1371,676249,51,15.86,7236,22.40
1372,677332,146,26.08,7241,22.51
1373,677464,796,596.63,7247,22.29
1374,678137,99,21.91,7253,22.51
1375,678617,241,41.39,7258,22.29
1376,680465,61,17.60,7264,22.40
1377,681628,287,50.23,7270,22.40
1378,682434,103,22.23,7276,22.29
1379,682930,143,25.74,7281,22.29
1380,683670,99,21.91,7287,22.40
1381,684224,384,80.08,7292,22.29
1382,684533,127,24.18,7297,22.40
1383,684913,112,22.94,7303,22.40
1384,684922,307,54.48,7309,22.40
1385,684931,365,71.38,7315,22.40
1386,685739,89,21.05,7341,22.29
1387,686048,56,16.76,7346,22.51
1388,686462,240,41.21,7352,22.40
1389,686724,85,20.67,7358,22.29
1390,688196,163,28.20,7363,22.29
1391,691215,73,19.32,7369,22.51
1392,691601,240,41.21,7375,22.62
1393,691716,57,16.93,7381,22.83
1394,692430,96,21.67,7387,22.40
1395,693655,275,47.73,7392,22.40
1396,694012,67,18.51,7398,22.40
1397,694220,61,17.60,7404,22.40
1398,696075,88,20.96,7410,22.51
1399,696175,199,33.86,7415,22.40
1400,696904,108,22.63,7420,22.62
1401,698976,79,20.03,7425,22.72
1402,700659,122,23.75,7430,22.51
1403,700770,275,47.73,7436,22.40
1404,701893,252,43.42,7442,22.62
1405,702124,108,22.63,7448,22.62
1406,702148,71,19.06,7453,22.51
1407,702924,63,17.91,7459,22.72
1408,703683,358,69.10,7465,22.51
1409,703867,179,30.55,7470,22.51
1410,704208,69,18.79,7475,22.40
1411,705142,60,17.43,7481,22.51
1412,705171,79,20.03,7487,22.62
1413,706140,63,17.91,7492,22.51
1414,706282,117,23.34,7498,22.51
1415,706617,92,21.32,7504,22.40
1416,708625,207,35.26,7509,22.51
1417,709027,70,18.93,7514,22.51
1418,711027,120,23.58,7520,22.51
1419,711297,71,19.06,7526,22.62
1420,711426,112,22.94,7532,22.51
1421,712424,440,109.25,7538,22.51
1422,712905,63,17.91,7543,22.51
1423,713123,220,37.58,7549,22.40
1424,713955,96,21.67,7554,22.72
1425,714765,352,66.89,7559,22.62
1426,715271,51,15.86,7564,22.62
1427,715499,335,61.77,7569,22.51
1428,715887,199,33.86,7574,22.62
1429,716961,62,17.75,7579,22.83
1430,717796,159,27.66,7585,22.62
1431,718074,127,24.18,7590,22.72
1432,718221,217,37.04,7596,22.51
1433,719054,51,15.86,7601,22.51
1434,719365,60,17.43,7606,22.83
1435,719852,263,45.37,7612,22.51
1436,720613,307,54.48,7618,22.62
1437,720934,120,23.58,7623,22.51
1438,721052,391,82.35,7629,22.51
1439,721239,50,15.67,7634,22.62
1440,721421,63,17.91,7639,22.62
1441,721471,295,51.75,7645,22.29
1442,722114,88,20.96,7651,22.51
1443,722586,179,30.55,7656,22.51
1444,723009,83,20.46,7661,22.72
1445,724331,75,19.57,7666,22.72
1446,724571,184,31.36,7672,22.51
1447,725114,76,19.69,7677,22.51
1448,726603,482,129.60,7682,22.51
1449,726740,63,17.91,7688,22.51
1450,727153,81,20.25,7694,22.40
1451,727414,96,21.67,7699,22.62
1452,728134,60,17.43,7704,22.51
1453,729364,88,20.96,7710,22.40
1454,730061,63,17.91,7715,22.62
1455,730749,79,20.03,7721,22.51
1456,731051,67,18.51,7726,22.51
1457,731486,97,21.75,7732,22.51
1458,731520,56,16.76,7737,22.51
1459,731809,89,21.05,7743,22.40
1460,732337,231,39.55,7748,22.51
1461,732981,615,227.36,7754,22.51
1462,733011,355,68.30,7760,22.51
1463,733099,585,189.11,7765,22.40
1464,734307,242,41.58,7771,22.51
1465,737032,88,20.96,7777,22.51
1466,737392,51,15.86,7782,22.51
1467,738010,231,39.55,7787,22.72
1468,738082,359,69.86,7793,22.51
1469,738150,255,43.96,7798,22.40
1470,738453,62,17.75,7803,22.51
1471,738536,58,17.10,7809,22.40
1472,738543,49,15.48,7815,22.62
1473,739033,88,20.96,7820,22.51
1474,739985,188,32.01,7825,22.40
1475,741433,291,50.97,7830,22.72
1476,741662,240,41.21,7836,22.72
1477,741895,60,17.43,7842,22.62
1478,742548,120,23.58,7848,22.51
1479,742622,172,29.49,7854,22.40
1480,742849,319,57.64,7859,22.51
1481,743215,193,32.84,7864,22.51
1482,743886,62,17.75,7869,22.51
1483,744409,60,17.43,7875,22.51
1484,745375,79,20.03,7881,22.40
1485,745400,184,31.36,7886,22.62
1486,746086,216,36.85,7891,22.29
1487,746439,56,16.76,7896,22.51
1488,746528,70,18.93,7902,22.40
1489,747362,57,16.93,7908,22.51
1490,748288,97,21.75,7914,22.51
1491,749257,348,65.64,7919,22.29
1492,749500,105,22.39,7924,22.51
1493,749842,125,24.00,7929,22.40
1494,749881,131,24.54,7935,22.51
1495,750031,249,42.85,7941,22.62
1496,750402,419,97.20,7947,22.40
1497,750669,440,109.25,7952,22.51
1498,750723,195,33.17,7957,22.51
1499,754209,90,21.14,7962,22.40
1500,754401,267,46.14,7967,22.40
1501,755355,335,61.77,7973,22.51
1502,755493,156,27.28,7978,22.51
1503,755689,159,27.66,7983,22.40
1504,756017,50,15.67,7988,22.51
1505,756105,112,22.94,7993,22.29
1506,756220,96,21.67,7999,22.40
1507,756406,277,48.09,8004,22.51
1508,756526,323,58.48,8010,22.51
1509,757483,362,70.92,8016,22.62
1510,757678,231,39.55,8021,22.51
1511,757715,224,38.29,8027,22.51
1512,757896,51,15.86,8033,22.62
1513,759067,60,17.43,8038,22.40
1514,759221,71,19.06,8044,22.40
1515,761047,198,33.69,8049,22.51
1516,761279,71,19.06,8054,22.51
1517,761809,124,23.92,8060,22.40
1518,763262,253,43.55,8066,22.62
1519,763356,71,19.06,8072,22.62
1520,764162,76,19.69,8078,22.51
1521,764589,51,15.86,8083,22.51
1522,765171,96,21.67,8088,22.40
1523,765260,77,19.81,8093,22.51
